"Zipcode","ZipCodeType","City","State","LocationType","Lat","Long","Location","Decommisioned","TaxReturnsFiled","EstimatedPopulation","TotalWages"
"18077","STANDARD","RIEGELSVILLE","PA","PRIMARY",40.59,-75.19,"NA-US-PA-RIEGELSVILLE","false",1124,1938,54159904
"17967","STANDARD","RINGTOWN","PA","PRIMARY",40.85,-76.23,"NA-US-PA-RINGTOWN","false",1214,2146,39500842
"17868","PO BOX","RIVERSIDE","PA","PRIMARY",40.95,-76.63,"NA-US-PA-RIVERSIDE","false",448,776,16556168
"17765","STANDARD","ROARING BRANCH","PA","PRIMARY",41.55,-76.89,"NA-US-PA-ROARING BRANCH","false",484,887,12830825
"19551","STANDARD","ROBESONIA","PA","PRIMARY",40.34,-76.14,"NA-US-PA-ROBESONIA","false",2571,4573,102054462
"18246","PO BOX","ROCK GLEN","PA","PRIMARY",40.96,-76.18,"NA-US-PA-ROCK GLEN","false",,,
"17249","PO BOX","ROCKHILL FURNACE","PA","PRIMARY",40.24,-77.90,"NA-US-PA-ROCKHILL FURNACE","false",,,
"18837","STANDARD","ROME","PA","PRIMARY",41.85,-76.34,"NA-US-PA-ROME","false",1374,2584,37834888
"17572","STANDARD","RONKS","PA","PRIMARY",40.01,-76.16,"NA-US-PA-RONKS","false",1615,2894,36097115
"17358","PO BOX","ROSSVILLE","PA","PRIMARY",40.07,-76.92,"NA-US-PA-ROSSVILLE","false",,,
"17250","PO BOX","ROUZERVILLE","PA","PRIMARY",39.73,-77.52,"NA-US-PA-ROUZERVILLE","false",,,
"18457","PO BOX","ROWLAND","PA","PRIMARY",41.47,-75.04,"NA-US-PA-ROWLAND","false",,,
"17251","PO BOX","ROXBURY","PA","PRIMARY",40.09,-77.67,"NA-US-PA-ROXBURY","false",,,
"16943","STANDARD","SABINSVILLE","PA","PRIMARY",41.84,-77.54,"NA-US-PA-SABINSVILLE","false",,,
"17968","STANDARD","SACRAMENTO","PA","PRIMARY",40.64,-76.61,"NA-US-PA-SACRAMENTO","false",,,
"17970","STANDARD","SAINT CLAIR","PA","PRIMARY",40.72,-76.19,"NA-US-PA-SAINT CLAIR","false",1670,2656,41375851
"18247","PO BOX","SAINT JOHNS","PA","PRIMARY",41.03,-75.98,"NA-US-PA-SAINT JOHNS","false",,,
"17252","STANDARD","SAINT THOMAS","PA","PRIMARY",39.92,-77.80,"NA-US-PA-SAINT THOMAS","false",1869,3333,58014053
"17253","PO BOX","SALTILLO","PA","PRIMARY",40.21,-78.00,"NA-US-PA-SALTILLO","false",,,
"18353","STANDARD","SAYLORSBURG","PA","PRIMARY",40.90,-75.36,"NA-US-PA-SAYLORSBURG","false",5917,10795,236900659
"18840","STANDARD","SAYRE","PA","PRIMARY",41.97,-76.51,"NA-US-PA-SAYRE","false",5014,8644,174076971
"17088","PO BOX","SCHAEFFERSTOWN","PA","PRIMARY",40.29,-76.29,"NA-US-PA-SCHAEFFERSTOWN","false",397,700,13698007
"18078","STANDARD","SCHNECKSVILLE","PA","PRIMARY",40.67,-75.61,"NA-US-PA-SCHNECKSVILLE","false",3579,6560,191556909
"17972","STANDARD","SCHUYLKILL HAVEN","PA","PRIMARY",40.62,-76.17,"NA-US-PA-SCHUYLKILL HAVEN","false",5575,9691,186173917
"18354","STANDARD","SCIOTA","PA","PRIMARY",40.92,-75.28,"NA-US-PA-SCIOTA","false",635,1105,21941020
"17254","PO BOX","SCOTLAND","PA","PRIMARY",39.96,-77.59,"NA-US-PA-SCOTLAND","false",251,418,7469183
"18355","STANDARD","SCOTRUN","PA","PRIMARY",41.07,-75.33,"NA-US-PA-SCOTRUN","false",728,1255,26889776
"18501","PO BOX","SCRANTON","PA","PRIMARY",41.40,-75.66,"NA-US-PA-SCRANTON","false",363,401,2395197
"18502","PO BOX","SCRANTON","PA","PRIMARY",41.40,-75.66,"NA-US-PA-SCRANTON","false",,,
"18503","STANDARD","SCRANTON","PA","PRIMARY",41.40,-75.66,"NA-US-PA-SCRANTON","false",284,330,3201539
"18504","STANDARD","SCRANTON","PA","PRIMARY",41.40,-75.66,"NA-US-PA-SCRANTON","false",10300,16957,286234664
"18505","STANDARD","SCRANTON","PA","PRIMARY",41.40,-75.66,"NA-US-PA-SCRANTON","false",9565,15444,257221344
"18507","STANDARD","MOOSIC","PA","PRIMARY",41.35,-75.72,"NA-US-PA-MOOSIC","false",2650,4468,107744870
"18508","STANDARD","SCRANTON","PA","PRIMARY",41.40,-75.66,"NA-US-PA-SCRANTON","false",5338,8652,129693777
"18509","STANDARD","SCRANTON","PA","PRIMARY",41.40,-75.66,"NA-US-PA-SCRANTON","false",5816,9171,173972610
"18510","STANDARD","SCRANTON","PA","PRIMARY",41.40,-75.66,"NA-US-PA-SCRANTON","false",4764,7607,129145124
"18512","STANDARD","SCRANTON","PA","PRIMARY",41.40,-75.66,"NA-US-PA-SCRANTON","false",6546,10536,201198045
"18515","STANDARD","SCRANTON","PA","PRIMARY",41.40,-75.66,"NA-US-PA-SCRANTON","false",,,
"18517","STANDARD","TAYLOR","PA","PRIMARY",41.39,-75.71,"NA-US-PA-TAYLOR","false",2658,4395,73424129
"18518","STANDARD","OLD FORGE","PA","PRIMARY",41.37,-75.73,"NA-US-PA-OLD FORGE","false",4256,7135,139410736
"18519","STANDARD","SCRANTON","PA","PRIMARY",41.47,-75.62,"NA-US-PA-SCRANTON","false",2784,4523,80871843
"18540","STANDARD","SCRANTON","PA","PRIMARY",41.40,-75.66,"NA-US-PA-SCRANTON","false",,,
"18577","UNIQUE","SCRANTON","PA","PRIMARY",41.40,-75.66,"NA-US-PA-SCRANTON","false",,,
"17870","STANDARD","SELINSGROVE","PA","PRIMARY",40.80,-76.86,"NA-US-PA-SELINSGROVE","false",6175,10612,203633449
"17360","STANDARD","SEVEN VALLEYS","PA","PRIMARY",39.85,-76.76,"NA-US-PA-SEVEN VALLEYS","false",2579,4812,123805785
"17255","STANDARD","SHADE GAP","PA","PRIMARY",40.18,-77.86,"NA-US-PA-SHADE GAP","false",511,934,16822419
"17256","PO BOX","SHADY GROVE","PA","PRIMARY",39.77,-77.68,"NA-US-PA-SHADY GROVE","false",,,
"17866","STANDARD","COAL TOWNSHIP","PA","PRIMARY",40.78,-76.54,"NA-US-PA-COAL TOWNSHIP","false",3936,6587,102880472
"17872","STANDARD","SHAMOKIN","PA","PRIMARY",40.78,-76.55,"NA-US-PA-SHAMOKIN","false",4540,7558,110316191
"17876","STANDARD","SHAMOKIN DAM","PA","PRIMARY",40.85,-76.82,"NA-US-PA-SHAMOKIN DAM","false",819,1381,23144279
"19554","PO BOX","SHARTLESVILLE","PA","PRIMARY",40.44,-76.11,"NA-US-PA-SHARTLESVILLE","false",310,495,9862817
"18654","PO BOX","SHAWANESE","PA","PRIMARY",41.36,-76.03,"NA-US-PA-SHAWANESE","false",,,
"18356","PO BOX","SHAWNEE ON DELAWARE","PA","PRIMARY",41.08,-75.13,"NA-US-PA-SHAWNEE ON DELAWARE","false",372,597,13027581
"17976","STANDARD","SHENANDOAH","PA","PRIMARY",40.81,-76.20,"NA-US-PA-SHENANDOAH","false",2919,4842,71915281
"18248","PO BOX","SHEPPTON","PA","PRIMARY",40.90,-76.11,"NA-US-PA-SHEPPTON","false",299,492,8889450
